timestamp,value
"20250510_184102","433.2726451965919"
"20250510_184108","594.2916829516141"
"20250510_184114","1480.756435203211"
"20250510_184120","1250.0164266056613"
"20250510_184126","1318.5323758281756"
"20250510_184132","1173.4043025651608"
"20250510_184138","1202.2919473129282"
"20250510_184144","1129.4092179717854"
"20250510_184150","797.0299444882315"
"20250510_184155","756.9810867304236"
"20250510_184201","1.7661906543714776"
"20250510_184207","1.5417724515262985"
"20250510_184213","130.44929714227973"
"20250510_184219","144.06296292638936"
"20250510_184225","499.08344163813456"
"20250510_184231","2013.8202721698062"
"20250510_184237","2329.1394131085253"
"20250510_184243","3056.625983023391"
"20250510_184249","3143.3112566798554"
